[MoviePy] >>>> Building video output.mp4
[MoviePy] Writing video output.mp4
[MoviePy] Done.
[MoviePy] >>>> Video ready: output.mp4 

         1172247431 function calls (1172212343 primitive calls) in 5261.091 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 errors.py:78(HeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:79(CCompilerError)
        1    0.000    0.000    0.000    0.000 errors.py:8(MessageError)
        1    0.000    0.000    0.000    0.000 errors.py:82(PreprocessError)
        1    0.000    0.000    0.000    0.000 errors.py:84(InvalidHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:85(CompileError)
        1    0.000    0.000    0.000    0.000 errors.py:87(HeaderMissingRequiredValue)
        1    0.000    0.000    0.000    0.000 errors.py:88(LibError)
        1    0.000    0.000    0.002    0.002 errors.py:9(<module>)
        1    0.000    0.000    0.000    0.000 errors.py:90(NonPrintableDefect)
        1    0.000    0.000    0.000    0.000 errors.py:92(LinkError)
        1    0.000    0.000    0.000    0.000 errors.py:96(UnknownFileError)
        1    0.000    0.000    0.000    0.000 even_size.py:1(<module>)
        1    0.000    0.000    0.000    0.000 events.py:14(<module>)
        1    0.000    0.000    0.000    0.000 events.py:16(EventManager)
        5    0.000    0.000    0.000    0.000 events.py:81(_define_event)
        1    0.000    0.000    0.000    0.000 example.py:119(Writer)
        1    0.000    0.000    0.000    0.000 example.py:16(DummyFormat)
        1    0.000    0.000    0.000    0.000 example.py:6(<module>)
        1    0.000    0.000    0.000    0.000 example.py:76(Reader)
        2    0.000    0.000    0.000    0.000 exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:130(NonBLASDotWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:141(UndefinedMetricWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:17(NotFittedError)
        1    0.000    0.000    0.000    0.000 exceptions.py:29(EOF)
        1    0.000    0.000    0.000    0.000 exceptions.py:34(TIMEOUT)
        1    0.000    0.000    0.000    0.000 exceptions.py:39(ChangedBehaviorWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:4(<module>)
        1    0.000    0.000    0.000    0.000 exceptions.py:47(ConvergenceWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:55(DataConversionWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:6(ExceptionPexpect)
        1    0.000    0.000    0.000    0.000 exceptions.py:73(DataDimensionalityWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:87(EfficiencyWarning)
        1    0.000    0.000    0.000    0.000 exceptions.py:98(FitFailedWarning)
        1    0.000    0.000    0.000    0.000 excolors.py:168(Deprec)
        1    0.000    0.000    0.000    0.000 excolors.py:170(__init__)
        1    0.000    0.000    0.000    0.000 excolors.py:18(exception_colors)
        1    0.000    0.000    0.000    0.000 excolors.py:4(<module>)
        1    0.000    0.000    0.000    0.000 execution.py:113(TimeitTemplateFiller)
        1    0.001    0.001    0.001    0.001 execution.py:138(Timer)
        1    0.000    0.000    0.006    0.006 execution.py:166(ExecutionMagics)
        1    0.000    0.000    0.034    0.034 execution.py:2(<module>)
        1    0.000    0.000    0.000    0.000 execution.py:55(TimeitResult)
        1    0.000    0.000    0.022    0.022 expat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 expect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 expect.py:113(searcher_string)
        1    0.000    0.000    0.000    0.000 expect.py:208(searcher_re)
        1    0.000    0.000    0.000    0.000 expect.py:5(Expecter)
        1    0.000    0.000    0.000    0.000 exposure.py:1(<module>)
       13    0.000    0.000    0.000    0.000 exposure.py:14(<genexpr>)
        1    0.000    0.000    0.001    0.001 extension.py:2(<module>)
        1    0.000    0.000    0.001    0.001 extension.py:27(ExtensionMagics)
        1    0.000    0.000    0.000    0.000 extensions.py:2(<module>)
        1    0.000    0.000    0.000    0.000 extensions.py:29(ExtensionManager)
  1052935    1.452    0.000    9.175    0.000 extmath.py:177(safe_sparse_dot)
        1    0.000    0.000    0.040    0.040 extmath.py:3(<module>)
        1    0.000    0.000    0.000    0.000 extract.py:2(<module>)
        1    0.000    0.000    0.001    0.001 extras.py:10(<module>)
        1    0.000    0.000    0.000    0.000 extras.py:1439(MAxisConcatenator)
        1    0.000    0.000    0.000    0.000 extras.py:1451(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:1505(mr_class)
        1    0.000    0.000    0.000    0.000 extras.py:1521(__init__)
        1    0.000    0.000    0.000    0.000 extras.py:216(_fromnxfunction)
        9    0.000    0.000    0.000    0.000 extras.py:236(__init__)
        9    0.000    0.000    0.000    0.000 extras.py:240(getdoc)
        1    0.000    0.000    0.000    0.000 extras.py:271(_fromnxfunction_single)
        1    0.000    0.000    0.000    0.000 extras.py:289(_fromnxfunction_seq)
        1    0.000    0.000    0.000    0.000 extras.py:302(_fromnxfunction_args)
        1    0.000    0.000    0.000    0.000 extras.py:327(_fromnxfunction_allargs)
        1    0.000    0.000    0.000    0.000 extrema.py:11(<module>)
        1    0.000    0.000    0.000    0.000 fadein.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fadeout.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fake.py:149(memoize_faked)
        1    0.000    0.000    0.000    0.000 fake.py:45(FakeDoesNotExist)
        1    0.000    0.000    0.000    0.000 fake.py:5(<module>)
        1    0.000    0.000    2.479    2.479 features.py:1(<module>)
  1052935    1.192    0.000   14.380    0.000 features.py:26(bin_spatial)
  1052935   14.869    0.000  526.443    0.000 features.py:34(color_hist)
  3158805   14.121    0.000 3945.985    0.001 features.py:6(get_hog_features)
  1052935   20.685    0.000 4956.951    0.005 features.py:70(single_img_features)
        1    0.000    0.000    0.000    0.000 feedparser.py:136(FeedParser)
        1    0.000    0.000    0.184    0.184 feedparser.py:20(<module>)
        1    0.000    0.000    0.000    0.000 feedparser.py:45(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 feedparser.py:531(BytesFeedParser)
        1    0.000    0.000    0.000    0.000 feisem.py:12(FEISEMFormat)
        1    0.000    0.000    0.000    0.000 feisem.py:32(Reader)
        1    0.000    0.000    0.000    0.000 feisem.py:5(<module>)
        1    0.000    0.000    0.000    0.000 fetching.py:22(InternetNotAllowedError)
        1    0.000    0.000    0.000    0.000 fetching.py:29(NeedDownloadError)
        1    0.000    0.000    0.000    0.000 fetching.py:7(<module>)
        1    0.000    0.000    0.000    0.000 ffmpeg.py:11(<module>)
        1    0.000    0.000    0.000    0.000 ffmpeg.py:111(FfmpegFormat)
        1    0.000    0.000    0.000    0.000 ffmpeg.py:211(Reader)
        1    0.000    0.000    0.000    0.000 ffmpeg.py:555(Writer)
        1    0.000    0.000    0.438    0.438 ffmpeg.py:58(get_exe)
        1    0.000    0.000    0.000    0.000 ffmpeg.py:750(FrameCatcher)
        1    0.000    0.000    0.000    0.000 ffmpeg.py:803(StreamCatcher)
        1    0.000    0.000    0.000    0.000 ffmpeg_audiowriter.py:17(FFMPEG_AudioWriter)
        1    0.000    0.000    0.001    0.001 ffmpeg_audiowriter.py:2(<module>)
     1259    0.006    0.000    0.006    0.000 ffmpeg_reader.py:109(skip_frames)
     1260    0.055    0.000    3.547    0.003 ffmpeg_reader.py:118(read_frame)
     1261    0.016    0.000    3.389    0.003 ffmpeg_reader.py:153(get_frame)
        1    0.000    0.000    0.000    0.000 ffmpeg_reader.py:183(close)
        2    0.001    0.000    0.398    0.199 ffmpeg_reader.py:228(ffmpeg_parse_infos)
        1    0.000    0.000    0.000    0.000 ffmpeg_reader.py:23(FFMPEG_VideoReader)
        1    0.000    0.000    0.557    0.557 ffmpeg_reader.py:25(__init__)
        2    0.000    0.000    0.000    0.000 ffmpeg_reader.py:283(<listcomp>)
        2    0.000    0.000    0.000    0.000 ffmpeg_reader.py:292(<listcomp>)
        2    0.000    0.000    0.000    0.000 ffmpeg_reader.py:317(get_tbr)
        2    0.000    0.000    0.000    0.000 ffmpeg_reader.py:365(<listcomp>)
        2    0.000    0.000    0.000    0.000 ffmpeg_reader.py:378(<listcomp>)
        1    0.000    0.000    0.000    0.000 ffmpeg_reader.py:4(<module>)
        1    0.000    0.000    0.004    0.004 ffmpeg_reader.py:75(initialize)
        1    0.000    0.000    0.000    0.000 ffmpeg_tools.py:1(<module>)
     1260    0.016    0.000    3.258    0.003 ffmpeg_writer.py:130(write_frame)
        1    0.000    0.000    0.000    0.000 ffmpeg_writer.py:14(FFMPEG_VideoWriter)
        1    0.000    0.000    1.361    1.361 ffmpeg_writer.py:180(close)
        1    0.010    0.010 5236.300 5236.300 ffmpeg_writer.py:188(ffmpeg_write_video)
        1    0.000    0.000    0.885    0.885 ffmpeg_writer.py:4(<module>)
        1    0.000    0.000    0.004    0.004 ffmpeg_writer.py:66(__init__)
        1    0.000    0.000    0.182    0.182 fft.py:1(<module>)
       14    0.000    0.000    0.001    0.000 fft.py:107(fft_wrap)
        1    0.000    0.000    0.021    0.021 fftpack.py:32(<module>)
        1    0.000    0.000    0.000    0.000 fftpack_version.py:1(<module>)
        1    0.000    0.000    0.280    0.280 figure.py:12(<module>)
        1    0.000    0.000    0.000    0.000 figure.py:159(SubplotParams)
        1    0.000    0.000    0.000    0.000 figure.py:244(Figure)
        1    0.000    0.000    0.000    0.000 figure.py:59(AxesStack)
        1    0.000    0.000    1.270    1.270 figureoptions.py:8(<module>)
        1    0.000    0.000    0.000    0.000 filter.py:10(<module>)
        1    0.000    0.000    0.000    0.000 filter.py:43(Filter)
        1    0.000    0.000    0.000    0.000 filter.py:56(FunctionFilter)
        1    0.000    0.000    0.001    0.001 filter_design.py:2(<module>)
        1    0.000    0.000    0.000    0.000 filter_design.py:32(BadCoefficients)
        1    0.000    0.000    0.000    0.000 filters.py:112(AnonymousInstanceParamName)
        1    0.000    0.000    0.000    0.000 filters.py:12(AbstractNameDefinition)
        1    0.000    0.000    0.000    0.000 filters.py:123(AbstractFilter)
        1    0.000    0.000    0.000    0.000 filters.py:140(AbstractUsedNamesFilter)
        1    0.000    0.000    0.000    0.000 filters.py:167(ParserTreeFilter)
        1    0.000    0.000    0.000    0.000 filters.py:209(FunctionExecutionFilter)
        1    0.000    0.000    0.000    0.000 filters.py:232(AnonymousInstanceFunctionExecutionFilter)
        1    0.000    0.000    0.000    0.000 filters.py:236(GlobalNameFilter)
        1    0.000    0.000    0.000    0.000 filters.py:247(DictFilter)
        1    0.000    0.000    0.046    0.046 filters.py:31(<module>)
        1    0.000    0.000    0.001    0.001 filters.py:4(<module>)
        1    0.000    0.000    0.000    0.000 filters.py:41(AbstractTreeName)
        1    0.000    0.000    0.000    0.000 filters.py:55(ContextNameMixin)
        1    0.000    0.000    0.000    0.000 filters.py:69(ContextName)
        1    0.000    0.000    0.000    0.000 filters.py:75(TreeNameDefinition)
        1    0.000    0.000    0.000    0.000 filters.py:96(ParamName)
        1    0.000    0.000    0.000    0.000 financial.py:10(<module>)
        1    0.000    0.000    0.000    0.000 finder.py:16(<module>)
        1    0.000    0.000    0.000    0.000 finder.py:35(NameFinder)
        1    0.000    0.000    0.000    0.000 findlib.py:6(<module>)
        1    0.000    0.000    0.000    0.000 finite_radon_transform.py:4(<module>)
        1    0.000    0.000    0.000    0.000 fir_filter_design.py:2(<module>)
        1    0.000    0.000    0.001    0.001 fit.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fit.py:170(LineModelND)
        1    0.000    0.000    0.000    0.000 fit.py:22(BaseModel)
        1    0.000    0.000    0.000    0.000 fit.py:28(LineModel)
        1    0.000    0.000    0.000    0.000 fit.py:322(CircleModel)
        1    0.000    0.000    0.000    0.000 fit.py:447(EllipseModel)
        1    0.000    0.000    0.075    0.075 fitpack.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1056(LSQBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1123(RectBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1209(SphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1291(SmoothSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1383(LSQSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:1517(RectSphereBivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:517(InterpolatedUnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:623(LSQUnivariateSpline)
        1    0.000    0.000    0.002    0.002 fitpack2.py:7(<module>)
        1    0.000    0.000    0.000    0.000 fitpack2.py:70(UnivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:760(_BivariateSplineBase)
        1    0.000    0.000    0.000    0.000 fitpack2.py:914(BivariateSpline)
        1    0.000    0.000    0.000    0.000 fitpack2.py:994(SmoothBivariateSpline)
        1    0.000    0.000    0.000    0.000 fits.py:27(FitsFormat)
        1    0.000    0.000    0.000    0.000 fits.py:6(<module>)
        1    0.000    0.000    0.000    0.000 fits.py:89(Reader)
        2    0.000    0.000    0.000    0.000 fixes.py:29(_parse_version)
        1    0.038    0.038    2.288    2.288 fixes.py:5(<module>)
        1    0.000    0.000    0.017    0.017 flinalg.py:5(<module>)
        1    0.000    0.000    0.000    0.000 flow_analysis.py:1(<module>)
        1    0.000    0.000    0.000    0.000 flow_analysis.py:1(Status)
        3    0.000    0.000    0.000    0.000 flow_analysis.py:4(__init__)
        1    0.000    0.000    0.000    0.000 fnmatch.py:11(<module>)
        1    0.000    0.000    0.000    0.000 font_manager.py:1015(FontManager)
        1    0.000    0.000    0.158    0.158 font_manager.py:21(<module>)
        1    0.000    0.000    0.000    0.000 font_manager.py:367(FontEntry)
        1    0.000    0.000    0.000    0.000 font_manager.py:615(FontProperties)
        1    0.000    0.000    0.024    0.024 font_manager.py:960(pickle_load)
        1    0.000    0.000    0.000    0.000 font_manager.py:978(TempCache)
        2    0.000    0.000    0.000    0.000 font_manager.py:992(__init__)
        2    0.000    0.000    0.000    0.000 font_manager.py:996(make_rcparams_key)
        2    0.000    0.000    0.000    0.000 font_manager.py:998(<listcomp>)
       18    0.000    0.000    0.021    0.001 fontconfig_pattern.py:119(parse)
       18    0.000    0.000    0.001    0.000 fontconfig_pattern.py:138(_family)
       12    0.000    0.000    0.000    0.000 fontconfig_pattern.py:144(_name)
       18    0.000    0.000    0.000    0.000 fontconfig_pattern.py:150(_families)
       18    0.000    0.000    0.000    0.000 fontconfig_pattern.py:151(<listcomp>)
        6    0.000    0.000    0.000    0.000 fontconfig_pattern.py:158(_property)
        1    0.000    0.000    0.000    0.000 fontconfig_pattern.py:36(FontconfigPatternParser)
        1    0.000    0.000    0.148    0.148 fontconfig_pattern.py:7(<module>)
        1    0.000    0.000    0.002    0.002 fontconfig_pattern.py:71(__init__)
       89    0.001    0.000    0.001    0.000 format.py:104(<listcomp>)
     4183    0.002    0.000    0.002    0.000 format.py:133(name)
        1    0.000    0.000    0.000    0.000 format.py:149(<module>)
        1    0.000    0.000    0.000    0.000 format.py:206(_BaseReaderWriter)
        1    0.000    0.000    0.002    0.002 format.py:23(<module>)
        1    0.000    0.000    0.000    0.000 format.py:301(Reader)
        1    0.000    0.000    0.000    0.000 format.py:441(Writer)
        1    0.000    0.000    0.000    0.000 format.py:46(CannotReadFrameError)
        1    0.001    0.001    0.001    0.001 format.py:513(FormatManager)
        1    0.000    0.000    0.000    0.000 format.py:525(__init__)
       89    0.000    0.000    0.001    0.000 format.py:532(__iter__)
        1    0.000    0.000    0.000    0.000 format.py:54(Format)
        1    0.000    0.000    0.000    0.000 format.py:585(sort)
        3    0.000    0.000    0.000    0.000 format.py:608(<genexpr>)
        1    0.000    0.000    0.000    0.000 format.py:611(<listcomp>)
       89    0.000    0.000    0.000    0.000 format.py:616(<lambda>)
       89    0.001    0.000    0.008    0.000 format.py:619(add_format)
       89    0.000    0.000    0.006    0.000 format.py:699(get_format_names)
       89    0.003    0.000    0.005    0.000 format.py:702(<listcomp>)
       89    0.004    0.000    0.005    0.000 format.py:90(__init__)
        1    0.000    0.000    0.000    0.000 format_stack.py:12(<module>)
        1    0.000    0.000    0.001    0.001 formatter.py:10(<module>)
        1    0.000    0.000    0.000    0.000 formatter.py:26(Formatter)
        1    0.000    0.000    0.000    0.000 formatters.py:181(FormatterWarning)
        1    0.000    0.000    0.000    0.000 formatters.py:203(FormatterABC)
        1    0.000    0.000    0.000    0.000 formatters.py:251(BaseFormatter)
        1    0.000    0.000    0.000    0.000 formatters.py:34(DisplayFormatter)
        1    0.000    0.000    0.000    0.000 formatters.py:531(PlainTextFormatter)
        1    0.000    0.000    0.000    0.000 formatters.py:671(HTMLFormatter)
        1    0.000    0.000    0.000    0.000 formatters.py:688(MarkdownFormatter)
        1    0.000    0.000    0.000    0.000 formatters.py:702(SVGFormatter)
        1    0.000    0.000    0.000    0.000 formatters.py:719(PNGFormatter)
        1    0.000    0.000    0.000    0.000 formatters.py:737(JPEGFormatter)
        1    0.000    0.000    0.000    0.000 formatters.py:755(LatexFormatter)
        1    0.000    0.000    0.000    0.000 formatters.py:772(JSONFormatter)
        1    0.000    0.000    0.002    0.002 formatters.py:8(<module>)
        1    0.000    0.000    0.000    0.000 formatters.py:812(JavascriptFormatter)
        1    0.000    0.000    0.000    0.000 formatters.py:828(PDFFormatter)
        1    0.000    0.000    0.000    0.000 formatters.py:845(IPythonDisplayFormatter)
        1    0.000    0.000    0.000    0.000 formlayout.py:109(ColorLayout)
        1    0.000    0.000    0.000    0.000 formlayout.py:166(FontLayout)
        1    0.000    0.000    0.000    0.000 formlayout.py:215(FormWidget)
        1    0.000    0.000    1.269    1.269 formlayout.py:34(<module>)
        1    0.000    0.000    0.000    0.000 formlayout.py:344(FormComboWidget)
        1    0.000    0.000    0.000    0.000 formlayout.py:373(FormTabWidget)
        1    0.000    0.000    0.000    0.000 formlayout.py:400(FormDialog)
        1    0.000    0.000    0.000    0.000 formlayout.py:62(ColorButton)
        1    0.000    0.000    0.000    0.000 formsubplottool.py:13(UiSubplotTool)
        1    0.000    0.000    0.000    0.000 formsubplottool.py:7(<module>)
        1    0.000    0.000    0.000    0.000 fourier.py:31(<module>)
        1    0.000    0.000    0.000    0.000 frame.py:4(<module>)
        1    0.000    0.000    0.000    0.000 freeimage.py:141(FreeimageBmpFormat)
        1    0.000    0.000    0.000    0.000 freeimage.py:155(Writer)
        1    0.000    0.000    0.000    0.000 freeimage.py:171(FreeimagePngFormat)
        1    0.000    0.000    0.000    0.000 freeimage.py:195(Reader)
        1    0.000    0.000    0.000    0.000 freeimage.py:206(Writer)
        1    0.000    0.000    0.000    0.000 freeimage.py:22(FreeimageFormat)
        1    0.000    0.000    0.000    0.000 freeimage.py:243(FreeimageJpegFormat)
        1    0.000    0.000    0.000    0.000 freeimage.py:274(Reader)
        1    0.000    0.000    0.000    0.000 freeimage.py:318(Writer)
        1    0.000    0.000    0.008    0.008 freeimage.py:403(_create_predefined_freeimage_formats)
        1    0.000    0.000    0.000    0.000 freeimage.py:71(Reader)
        1    0.000    0.000    0.014    0.014 freeimage.py:8(<module>)
        1    0.000    0.000    0.000    0.000 freeimage.py:96(Writer)
        1    0.000    0.000    0.000    0.000 freeimagemulti.py:111(IcoFormat)
        1    0.000    0.000    0.000    0.000 freeimagemulti.py:127(Reader)
        1    0.000    0.000    0.000    0.000 freeimagemulti.py:136(GifFormat)
        1    0.000    0.000    0.000    0.000 freeimagemulti.py:179(Reader)
        1    0.000    0.000    0.000    0.000 freeimagemulti.py:18(FreeimageMulti)
        1    0.000    0.000    0.000    0.000 freeimagemulti.py:195(Writer)
        1    0.000    0.000    0.000    0.000 freeimagemulti.py:25(Reader)
        1    0.000    0.000    0.000    0.000 freeimagemulti.py:58(Writer)
        1    0.000    0.000    0.001    0.001 freeimagemulti.py:6(<module>)
        1    0.000    0.000    0.000    0.000 freeimagemulti.py:99(MngFormat)
        1    0.000    0.000    0.000    0.000 freeze.py:1(<module>)
        1    0.000    0.000    0.000    0.000 freeze_region.py:1(<module>)
        1    0.000    0.000    0.000    0.000 from_dict.py:131(_StyleFromDict)
        1    0.000    0.000    0.000    0.000 from_dict.py:137(__init__)
       77    0.000    0.000    0.000    0.000 from_dict.py:21(_colorformat)
        1    0.000    0.000    0.002    0.002 from_dict.py:42(style_from_dict)
        1    0.000    0.000    0.000    0.000 from_dict.py:8(<module>)
        1    0.000    0.000    0.000    0.000 from_model.py:145(SelectFromModel)
        1    0.000    0.000    0.001    0.001 from_model.py:4(<module>)
        1    0.000    0.000    0.000    0.000 from_model.py:80(_LearntSelectorMixin)
        1    0.000    0.000    0.002    0.002 from_pygments.py:29(style_from_pygments)
        1    0.000    0.000    0.000    0.000 from_pygments.py:60(PygmentsStyle)
        1    0.000    0.000    0.002    0.002 from_pygments.py:8(<module>)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:1143(squeeze)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:1364(ravel)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:1471(nonzero)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:1594(compress)
     1261    0.007    0.000    2.222    0.002 fromnumeric.py:1657(clip)
154781445  240.728    0.000  724.556    0.000 fromnumeric.py:1710(sum)
  3162578    6.431    0.000   44.116    0.000 fromnumeric.py:1866(any)
  3160072    6.413    0.000   28.065    0.000 fromnumeric.py:1953(all)
     3134    0.005    0.000    0.066    0.000 fromnumeric.py:2154(amax)
     3134    0.014    0.000    0.096    0.000 fromnumeric.py:2255(amin)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:2703(around)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:2772(round_)
        1    0.000    0.000    0.002    0.002 fromnumeric.py:3(<module>)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:42(_wrapit)
     1266    0.007    0.000    2.215    0.002 fromnumeric.py:55(_wrapfunc)
        1    0.000    0.000    0.000    0.000 fromnumeric.py:826(argsort)
        1    0.000    0.000    0.002    0.002 func_inspect.py:3(<module>)
        1    0.000    0.000    0.000    0.000 funcsigs.py:179(_void)
        1    0.000    0.000    0.000    0.000 funcsigs.py:183(_empty)
        1    0.000    0.000    0.000    0.000 funcsigs.py:187(_ParameterKind)
        5    0.000    0.000    0.000    0.000 funcsigs.py:188(__new__)
        1    0.000    0.000    0.000    0.000 funcsigs.py:207(Parameter)
        1    0.000    0.000    0.000    0.000 funcsigs.py:347(BoundArguments)
        1    0.000    0.000    0.000    0.000 funcsigs.py:444(Signature)
        1    0.000    0.000    0.001    0.001 funcsigs.py:6(<module>)
        2    0.000    0.000    0.001    0.001 function_base.py:1(<module>)
       17    0.000    0.000    0.001    0.000 function_base.py:1152(asarray_chkfinite)
  3158866    2.377    0.000    3.000    0.000 function_base.py:13(_index_deprecate)
     2522    0.012    0.000    1.447    0.001 function_base.py:1453(copy)
  3158805  248.152    0.000  328.001    0.000 function_base.py:1502(gradient)
  9476415    2.769    0.000    2.769    0.000 function_base.py:1580(<genexpr>)
  3158805    4.678    0.000   10.672    0.000 function_base.py:1597(<listcomp>)
        2    0.000    0.000    0.000    0.000 function_base.py:1709(diff)
        4    0.000    0.000    0.000    0.000 function_base.py:2051(trim_zeros)
  6317626    8.380    0.000   12.749    0.000 function_base.py:212(iterable)
        1    0.000    0.000    0.000    0.000 function_base.py:2364(vectorize)
  3158866   42.358    0.000   77.165    0.000 function_base.py:25(linspace)
      437    0.001    0.000    0.002    0.000 function_base.py:2516(__init__)
  3158805  272.338    0.000  509.203    0.000 function_base.py:431(histogram)
      281    0.002    0.000    0.005    0.000 function_base.py:4361(add_newdoc)
  3158805    4.132    0.000    4.132    0.000 function_base.py:663(<listcomp>)
        1    0.000    0.000    0.000    0.000 functions.py:43(<module>)
        2    0.000    0.000    0.000    0.000 functools.py:192(total_ordering)
        2    0.000    0.000    0.000    0.000 functools.py:195(<listcomp>)
        8    0.000    0.000    0.000    0.000 functools.py:391(lru_cache)
        8    0.000    0.000    0.000    0.000 functools.py:422(decorating_function)
      321    0.007    0.000    0.011    0.000 functools.py:43(update_wrapper)
        2    0.000    0.000    0.000    0.000 functools.py:704(dispatch)
      302    0.001    0.000    0.001    0.000 functools.py:73(wraps)
        2    0.000    0.000    0.000    0.000 functools.py:742(wrapper)
        1    0.000    0.000    0.007    0.007 functoolz.py:1(<module>)
        1    0.000    0.000    0.000    0.000 functoolz.py:126(InstanceProperty)
        7    0.000    0.000    0.000    0.000 functoolz.py:131(__init__)
       17    0.000    0.000    0.000    0.000 functoolz.py:136(__get__)
        1    0.001    0.001    0.001    0.001 functoolz.py:146(curry)
       35    0.000    0.000    0.000    0.000 functoolz.py:15(identity)
      130    0.001    0.000    0.001    0.000 functoolz.py:174(__init__)
        5    0.000    0.000    0.000    0.000 functoolz.py:208(func)
        6    0.000    0.000    0.000    0.000 functoolz.py:251(args)
        5    0.000    0.000    0.000    0.000 functoolz.py:255(keywords)
        2    0.000    0.000    0.000    0.000 functoolz.py:269(__hash__)
       41    0.000    0.000    0.108    0.003 functoolz.py:281(__call__)
        1    0.000    0.000    0.000    0.000 functoolz.py:289(_should_curry)
        1    0.000    0.000    0.000    0.000 functoolz.py:315(bind)
        1    0.000    0.000    0.000    0.000 functoolz.py:371(memoize)
        1    0.000    0.000    0.000    0.000 functoolz.py:452(Compose)
        1    0.000    0.000    0.000    0.000 functoolz.py:572(juxt)
        1    0.000    0.000    0.000    0.000 functoolz.py:664(excepts)
  244/127    0.000    0.000    0.012    0.000 functoolz.py:747(_check_sigspec)
  201/101    0.001    0.000    0.011    0.000 functoolz.py:805(num_required_args)
      287    0.000    0.000    0.000    0.000 functoolz.py:810(<genexpr>)
        2    0.000    0.000    0.000    0.000 functoolz.py:814(has_varargs)
        6    0.000    0.000    0.000    0.000 functoolz.py:818(<genexpr>)
    38/21    0.000    0.000    0.001    0.000 functoolz.py:821(has_keywords)
       42    0.000    0.000    0.000    0.000 functoolz.py:825(<genexpr>)
        1    0.000    0.000    0.000    0.000 functoolz.py:829(is_valid_args)
        1    0.000    0.000    0.000    0.000 functoolz.py:840(is_partial_args)
        1    0.000    0.000    0.000    0.000 functoolz.py:943(is_arity)
        9    0.000    0.000    0.000    0.000 functoolz.py:97(instanceproperty)
        1    0.000    0.000    0.000    0.000 gamma_corr.py:2(<module>)
        1    0.000    0.000    0.000    0.000 gaussian_process.py:62(GaussianProcess)
        1    0.000    0.000    0.035    0.035 gaussian_process.py:7(<module>)
        1    0.000    0.000    0.000    0.000 gdal.py:29(GdalFormat)
        1    0.000    0.000    0.000    0.000 gdal.py:50(Reader)
        1    0.000    0.000    0.000    0.000 gdal.py:6(<module>)
        1    0.000    0.000    0.000    0.000 generic.py:132(_default_selem)
        1    0.000    0.000    0.033    0.033 generic.py:49(<module>)
     1317    0.004    0.000    0.006    0.000 genericpath.py:111(_splitext)
      399    0.002    0.000    0.242    0.001 genericpath.py:16(exists)
       86    0.000    0.000    0.002    0.000 genericpath.py:27(isfile)
      242    0.001    0.000    0.081    0.000 genericpath.py:39(isdir)
        1    0.000    0.000    0.025    0.025 generics.py:5(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 geo.py:23(GeoAxes)
        1    0.000    0.000    0.000    0.000 geo.py:255(AitoffAxes)
        1    0.000    0.000    0.000    0.000 geo.py:258(AitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:27(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 geo.py:306(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 geo.py:334(HammerAxes)
        1    0.000    0.000    0.000    0.000 geo.py:337(HammerTransform)
        1    0.000    0.000    0.000    0.000 geo.py:379(InvertedHammerTransform)
